user_id,country,join_date,age
2595,Netherlands,1/27/2019,42
2596,China,1/25/2019,28
2597,Portugal,1/13/2019,31
2598,Russia,1/21/2019,22
2599,Tanzania,1/18/2019,40
2600,Croatia,1/5/2019,50
2601,Mexico,2/16/2019,43
2602,Pakistan,2/5/2019,39
2603,Cambodia,2/16/2019,43
2604,China,2/3/2019,40
2605,Sweden,2/24/2019,41
2606,Philippines,2/20/2019,23
2607,Brazil,2/3/2019,37
2608,Russia,2/9/2019,31
2609,Albania,2/15/2019,36
2610,Brazil,2/2/2019,38
2611,Haiti,2/16/2019,45
2612,Poland,2/17/2019,39
2613,Greece,2/3/2019,47
2614,United States,2/25/2019,41
2615,France,2/23/2019,35
2616,Thailand,2/2/2019,20
2617,Norway,2/21/2019,21
2618,Russia,2/18/2019,24
2619,Russia,2/12/2019,21
2620,Georgia,2/15/2019,39
2621,Portugal,2/4/2019,33
2622,Belarus,2/9/2019,24
2623,United States,2/25/2019,25
2624,Russia,2/18/2019,24
2625,Ecuador,2/27/2019,18
2626,China,2/19/2019,36
2627,Croatia,2/2/2019,27
2628,Serbia,2/23/2019,38
2629,Belarus,2/23/2019,31
2630,Poland,2/27/2019,41
2631,Guatemala,2/24/2019,27
2632,Sweden,2/18/2019,46
2633,Palestinian Territory,2/22/2019,34
2634,Canada,2/14/2019,23
2635,Greece,2/12/2019,42
2636,Estonia,2/5/2019,35
2637,Argentina,2/12/2019,25
2638,Portugal,2/12/2019,33
2639,Russia,2/2/2019,28
2640,Poland,2/12/2019,35
2641,Poland,2/3/2019,46
2642,France,2/26/2019,20
2643,Russia,2/12/2019,30
2644,Russia,2/26/2019,31
2645,China,2/7/2019,35
2646,Philippines,2/5/2019,22
2647,Philippines,2/18/2019,19
2648,Croatia,2/17/2019,41
2649,South Africa,2/20/2019,29
2650,China,2/16/2019,18
2651,China,2/23/2019,46
2652,Finland,2/22/2019,34
2653,China,2/2/2019,38
2654,Brazil,2/6/2019,19
2655,Philippines,2/22/2019,35
2656,China,2/16/2019,27
2657,China,2/23/2019,37
2658,Ukraine,2/10/2019,22
2659,Russia,2/4/2019,36
2660,Ukraine,2/25/2019,38
2661,Philippines,2/7/2019,27
2662,Denmark,2/4/2019,46
2663,Canada,2/13/2019,30
2664,Poland,2/26/2019,30
2665,China,2/11/2019,35
2666,Russia,2/24/2019,18
2667,South Sudan,2/27/2019,42
2668,Malaysia,2/6/2019,35
2669,Yemen,2/21/2019,38
2670,Portugal,2/2/2019,34
2671,Sweden,2/21/2019,27
2672,Czech Republic,2/16/2019,22
2673,Colombia,2/3/2019,33
2674,Philippines,2/4/2019,48
2675,Indonesia,2/4/2019,29
2676,Yemen,2/26/2019,23
2677,Russia,2/21/2019,30
2678,Zimbabwe,2/21/2019,37
2679,Croatia,2/14/2019,22
2680,Peru,2/13/2019,23
2681,China,2/20/2019,31
2682,Brazil,2/4/2019,47
2683,Russia,2/12/2019,49
2684,Poland,2/13/2019,50
2685,China,2/22/2019,24
2686,Russia,2/12/2019,34
2687,China,2/26/2019,21
2688,China,2/22/2019,29
2689,China,2/24/2019,25
2690,Indonesia,2/5/2019,22
2691,Pakistan,2/20/2019,39
2692,China,2/19/2019,50
2693,Gambia,2/12/2019,30
2694,Indonesia,2/3/2019,19
2695,Japan,2/26/2019,49
2696,Indonesia,2/1/2019,22
2697,Argentina,2/15/2019,19
2698,Philippines,2/20/2019,37
2699,China,2/22/2019,28
2700,Guatemala,2/21/2019,28
2701,New Zealand,2/11/2019,36
2702,Indonesia,2/4/2019,29
2703,Russia,2/2/2019,23
2704,Thailand,2/12/2019,47
2705,Iraq,2/18/2019,27
2706,Thailand,2/18/2019,32
2707,Indonesia,2/24/2019,30
2708,Philippines,2/16/2019,21
2709,China,2/19/2019,37
2710,Indonesia,2/21/2019,25
2711,Indonesia,2/25/2019,35
2712,Indonesia,2/19/2019,26
2713,Indonesia,2/24/2019,28
2714,Portugal,2/20/2019,43
2715,South Korea,2/12/2019,20
2716,Peru,2/14/2019,30
2717,China,2/4/2019,21
2718,Sweden,2/7/2019,19
2719,Argentina,2/25/2019,44
2720,Indonesia,2/16/2019,28
2721,China,2/8/2019,46
2722,Czech Republic,2/7/2019,49
2723,Mexico,2/14/2019,22
2724,Uzbekistan,2/6/2019,22
2725,Bulgaria,2/19/2019,25
2726,China,2/2/2019,20
2727,Panama,2/16/2019,34
2728,China,2/9/2019,33
2729,China,2/6/2019,35
2730,Ukraine,2/11/2019,19
2731,Japan,2/24/2019,28
2732,Thailand,2/4/2019,31
2733,Philippines,2/24/2019,48
2734,China,2/1/2019,21
2735,Indonesia,2/18/2019,35
2736,France,2/26/2019,43
2737,Philippines,2/19/2019,47
2738,Mongolia,2/2/2019,33
2739,Japan,2/7/2019,25
2740,Finland,2/8/2019,45
2741,China,2/1/2019,25
2742,China,2/23/2019,21
2743,Belarus,2/6/2019,40
2744,China,2/19/2019,43
2745,Philippines,2/7/2019,34
2746,Russia,2/8/2019,38
2747,Japan,2/17/2019,19
2748,Poland,2/19/2019,33
2749,China,2/8/2019,27
2750,Brazil,2/13/2019,40
2751,Latvia,2/5/2019,37
2752,China,2/14/2019,19
2753,China,2/7/2019,34
2754,Palestinian Territory,2/3/2019,27
2755,Poland,2/24/2019,27
2756,Indonesia,2/8/2019,45
2757,France,2/22/2019,20
2758,Myanmar,2/26/2019,26
2759,"Bonaire, Saint Eustatius and Saba ",2/20/2019,43
2760,Colombia,2/11/2019,43
2761,Russia,2/15/2019,34
2762,Sweden,2/1/2019,37
2763,Portugal,2/21/2019,22
2764,China,2/6/2019,27
2765,Zambia,2/7/2019,50
2766,Italy,2/13/2019,24
2767,China,2/14/2019,33
2768,China,2/7/2019,27
2769,China,2/24/2019,24
2770,Ukraine,2/24/2019,42
2771,China,2/3/2019,50
2772,Jamaica,2/9/2019,32
2773,Mexico,2/13/2019,42
2774,Cuba,2/15/2019,32
2775,Nigeria,2/21/2019,26
2776,Indonesia,2/7/2019,37
2777,Greece,2/27/2019,20
2778,Philippines,2/3/2019,47
2779,Jordan,2/11/2019,42
2780,Indonesia,2/15/2019,30
2781,Peru,2/5/2019,21
2782,Brazil,2/3/2019,33
2783,Indonesia,2/17/2019,32
2784,Poland,2/10/2019,48
2785,Thailand,2/12/2019,22
2786,China,2/4/2019,40
2787,Thailand,2/2/2019,41
2788,China,2/11/2019,22
2789,Indonesia,2/8/2019,43
2790,China,2/20/2019,37
2791,Comoros,2/2/2019,38
2792,Russia,2/17/2019,33
2793,China,2/23/2019,43
2794,Indonesia,2/18/2019,29
2795,Poland,2/13/2019,42
2796,Yemen,2/26/2019,33
2797,Norway,2/23/2019,27
2798,Montenegro,2/13/2019,46
2799,Nigeria,2/18/2019,40
2800,France,2/16/2019,49
2801,Poland,2/19/2019,27
2802,China,2/1/2019,44
2803,Ukraine,2/1/2019,34
2804,Malaysia,2/22/2019,31
2805,Indonesia,2/13/2019,31
2806,China,2/2/2019,27
2807,Hungary,2/22/2019,48
2808,Poland,2/7/2019,49
2809,Philippines,2/10/2019,30
2810,China,2/26/2019,18
2811,China,2/12/2019,20
2812,Portugal,2/4/2019,39
2813,Indonesia,2/25/2019,47
2814,China,2/5/2019,18
2815,Germany,2/20/2019,36
2816,Croatia,2/26/2019,36
2817,Greece,2/9/2019,39
2818,Thailand,2/18/2019,23
2819,Brazil,2/5/2019,27
2820,Philippines,2/10/2019,43
2821,Russia,2/6/2019,36
2822,Colombia,2/24/2019,41
2823,China,2/10/2019,40
2824,China,2/13/2019,24
2825,Philippines,2/4/2019,50
2826,Indonesia,2/14/2019,34
2827,China,2/25/2019,33
2828,Canada,2/12/2019,30
2829,Australia,2/25/2019,29
2830,France,2/1/2019,45
2831,Russia,2/18/2019,28
2832,Greece,2/6/2019,47
2833,Russia,2/16/2019,27
2834,United States,2/15/2019,26
2835,Swaziland,2/9/2019,44
2836,Cuba,2/3/2019,43
2837,Japan,2/9/2019,38
2838,Indonesia,2/4/2019,44
2839,Russia,2/14/2019,49
2840,China,2/20/2019,45
2841,China,2/18/2019,34
2842,Panama,2/10/2019,29
2843,Indonesia,2/9/2019,22
2844,France,2/3/2019,34
2845,Brazil,2/24/2019,18
2846,Australia,2/18/2019,32
2847,Ukraine,2/13/2019,32
2848,Colombia,2/23/2019,48
2849,Russia,2/14/2019,48
2850,Ukraine,2/19/2019,22
2851,Poland,2/14/2019,30
2852,China,2/15/2019,47
2853,Indonesia,2/13/2019,42
2854,Brazil,2/1/2019,18
2855,Russia,2/20/2019,35
2856,Canada,2/27/2019,28
2857,Canada,2/5/2019,29
2858,Portugal,2/19/2019,30
2859,Indonesia,2/1/2019,24
2860,China,2/9/2019,24
2861,Greece,2/7/2019,50
2862,Portugal,2/2/2019,28
2863,China,2/7/2019,46
2864,Ukraine,2/18/2019,34
2865,China,2/6/2019,22
2866,Ukraine,2/17/2019,33
2867,Indonesia,2/7/2019,46
2868,Indonesia,2/20/2019,21
2869,Philippines,2/18/2019,19
2870,Azerbaijan,2/18/2019,32
2871,Russia,2/15/2019,43
2872,China,2/7/2019,44
2873,France,2/11/2019,30
2874,Malaysia,2/11/2019,38
2875,Thailand,2/8/2019,30
2876,Brazil,2/10/2019,21
2877,Czech Republic,2/9/2019,39
2878,Israel,2/25/2019,48
2879,Kazakhstan,2/12/2019,20
2880,Russia,2/22/2019,46
2881,Poland,2/24/2019,40
2882,Malaysia,2/5/2019,21
2883,Peru,2/12/2019,41
2884,Colombia,2/27/2019,38
2885,Greece,2/24/2019,50
2886,Thailand,2/24/2019,25
2887,China,2/13/2019,38
2888,Poland,2/25/2019,29
2889,Mongolia,2/25/2019,49
2890,United States,2/12/2019,35
2891,Kazakhstan,2/20/2019,39
2892,China,2/26/2019,26
2893,Japan,2/26/2019,25
2894,New Zealand,2/18/2019,33
2895,Democratic Republic of the Congo,2/6/2019,48
2896,Peru,2/5/2019,36
2897,Indonesia,2/24/2019,26
2898,Philippines,2/23/2019,34
2899,Ghana,2/17/2019,24
2900,Mexico,2/25/2019,40
2901,Indonesia,3/15/2019,27
2902,Indonesia,3/8/2019,39
2903,Indonesia,3/3/2019,48
2904,Venezuela,3/12/2019,41
2905,China,3/12/2019,32
2906,Indonesia,3/30/2019,21
2907,Canada,3/27/2019,48
2908,China,3/1/2019,27
2909,Indonesia,3/14/2019,46
2910,Italy,3/7/2019,42
2911,Indonesia,3/10/2019,31
2912,Greece,3/17/2019,31
2913,Thailand,3/3/2019,41
2914,Greece,3/2/2019,30
2915,Greece,3/21/2019,31
2916,Taiwan,3/23/2019,23
2917,Philippines,3/13/2019,27
2918,Slovenia,3/30/2019,27
2919,Argentina,3/11/2019,39
2920,United States,3/26/2019,22
2921,China,3/29/2019,25
2922,Barbados,3/14/2019,43
2923,Russia,3/20/2019,37
2924,Indonesia,3/4/2019,49
2925,China,3/1/2019,21
2926,China,3/6/2019,35
2927,Ukraine,3/17/2019,20
2928,South Africa,3/25/2019,19
2929,Macedonia,3/21/2019,25
2930,Japan,3/3/2019,33
2931,Lithuania,3/21/2019,49
2932,China,3/15/2019,40
2933,Russia,3/10/2019,37
2934,Israel,3/4/2019,36
2935,Greece,3/24/2019,44
2936,Portugal,3/22/2019,23
2937,Russia,3/6/2019,40
2938,Mexico,3/10/2019,48
2939,France,3/26/2019,27
2940,Indonesia,3/27/2019,27
2941,Peru,3/6/2019,29
2942,Serbia,3/12/2019,27
2943,China,3/8/2019,39
2944,Czech Republic,3/19/2019,28
2945,Russia,3/12/2019,36
2946,Vietnam,3/24/2019,42
2947,United States,3/17/2019,30
2948,Israel,3/26/2019,40
2949,China,3/19/2019,44
2950,France,3/19/2019,18
2951,Philippines,3/18/2019,29
2952,Dominican Republic,3/14/2019,39
2953,France,3/8/2019,44
2954,Latvia,3/29/2019,39
2955,Afghanistan,3/18/2019,45
2956,Venezuela,3/12/2019,39
2957,Russia,3/30/2019,36
2958,Thailand,3/24/2019,49
2959,Peru,3/23/2019,35
2960,Brazil,3/18/2019,36
2961,Germany,3/11/2019,32
2962,Philippines,3/23/2019,20
2963,China,3/30/2019,26
2964,Macedonia,3/10/2019,40
2965,Netherlands,3/15/2019,35
2966,Indonesia,3/25/2019,41
2967,France,3/9/2019,47
2968,Japan,3/30/2019,49
2969,Russia,3/19/2019,20
2970,Greece,3/11/2019,50
2971,Indonesia,3/19/2019,21
2972,China,3/2/2019,45
2973,Russia,3/6/2019,31
2974,Indonesia,3/12/2019,45
2975,Armenia,3/8/2019,30
2976,Nigeria,3/8/2019,45
2977,France,3/25/2019,20
2978,Brazil,3/19/2019,49
2979,Greece,3/16/2019,26
2980,Mexico,3/24/2019,28
2981,Denmark,3/26/2019,37
2982,Kiribati,3/7/2019,26
2983,Germany,3/4/2019,42
2984,China,3/15/2019,25
2985,Brazil,3/7/2019,29
2986,Brazil,3/23/2019,37
2987,Sweden,3/1/2019,25
2988,Iran,3/20/2019,46
2989,Kenya,3/22/2019,18
2990,Philippines,3/30/2019,30
2991,Russia,3/2/2019,22
2992,China,3/28/2019,49
2993,Afghanistan,3/1/2019,31
2994,Poland,3/21/2019,45
2995,Armenia,3/14/2019,31
2996,Indonesia,3/4/2019,36
2997,United States,3/21/2019,20
2998,Philippines,3/5/2019,22
2999,Indonesia,3/12/2019,19
3000,Burkina Faso,3/7/2019,47
3001,Czech Republic,4/10/2019,24
3002,France,4/28/2019,22
3003,Russia,4/7/2019,29
3004,Ukraine,4/17/2019,38
3005,Indonesia,4/23/2019,22
3006,Peru,4/7/2019,19
3007,Indonesia,4/7/2019,21
3008,Japan,4/1/2019,18
3009,Peru,4/29/2019,37
3010,Indonesia,4/4/2019,41
3011,Canada,4/3/2019,36
3012,South Africa,4/27/2019,43
3013,Indonesia,4/19/2019,23
3014,Sweden,4/28/2019,38
3015,Netherlands,4/6/2019,41
3016,Philippines,4/16/2019,44
3017,China,4/16/2019,31
3018,Mexico,4/13/2019,40
3019,Thailand,4/22/2019,42
3020,China,4/3/2019,18
3021,Philippines,4/4/2019,35
3022,Bulgaria,4/1/2019,33
3023,Poland,4/2/2019,41
3024,Indonesia,4/5/2019,37
3025,Portugal,4/23/2019,22
3026,China,4/17/2019,25
3027,Peru,4/24/2019,22
3028,Mexico,4/13/2019,22
3029,Peru,4/25/2019,44
3030,Saudi Arabia,4/2/2019,26
3031,Russia,4/24/2019,28
3032,Indonesia,4/19/2019,24
3033,Russia,4/22/2019,37
3034,China,4/9/2019,23
3035,Dominican Republic,4/17/2019,49
3036,France,4/21/2019,19
3037,Morocco,4/6/2019,33
3038,Kenya,4/12/2019,43
3039,Bosnia and Herzegovina,4/3/2019,27
3040,Brazil,4/24/2019,19
3041,Brazil,4/18/2019,36
3042,China,4/21/2019,23
3043,China,4/24/2019,50
3044,Saint Vincent and the Grenadines,4/7/2019,30
3045,China,4/13/2019,48
3046,China,4/10/2019,50
3047,Israel,4/3/2019,35
3048,Mayotte,4/26/2019,29
3049,Bangladesh,4/26/2019,46
3050,Myanmar,4/13/2019,35
3051,Indonesia,4/2/2019,48
3052,Brazil,4/21/2019,39
3053,Nigeria,4/25/2019,31
3054,Japan,4/14/2019,32
3055,China,4/15/2019,45
3056,Kosovo,4/3/2019,40
3057,Russia,4/12/2019,46
3058,Mexico,4/7/2019,25
3059,Russia,4/6/2019,42
3060,China,4/23/2019,46
3061,Azerbaijan,4/5/2019,25
3062,Honduras,4/28/2019,46
3063,Eritrea,4/13/2019,25
3064,France,4/14/2019,36
3065,Central African Republic,4/20/2019,20
3066,Croatia,4/15/2019,31
3067,Indonesia,4/10/2019,25
3068,China,4/3/2019,31
3069,Argentina,4/12/2019,38
3070,Colombia,4/27/2019,26
3071,Brazil,4/4/2019,35
3072,France,4/17/2019,27
3073,Philippines,4/18/2019,22
3074,Mayotte,4/11/2019,47
3075,Russia,4/4/2019,21
3076,Saudi Arabia,4/19/2019,26
3077,Kazakhstan,4/27/2019,36
3078,Philippines,4/29/2019,31
3079,Peru,4/20/2019,25
3080,Indonesia,4/15/2019,21
3081,Brazil,4/10/2019,49
3082,France,4/12/2019,24
3083,Indonesia,4/8/2019,47
3084,France,4/26/2019,32
3085,Malaysia,4/26/2019,26
3086,Poland,4/1/2019,19
3087,Nicaragua,4/24/2019,23
3088,Bosnia and Herzegovina,4/29/2019,44
3089,China,4/12/2019,34
3090,Argentina,4/11/2019,30
3091,China,4/5/2019,21
3092,Brazil,4/18/2019,18
3093,Colombia,4/4/2019,24
3094,Honduras,4/28/2019,45
3095,Thailand,4/19/2019,33
3096,Honduras,4/15/2019,36
3097,China,4/13/2019,28
3098,China,4/12/2019,46
3099,China,4/7/2019,36
3100,Germany,4/23/2019,30
3101,Kazakhstan,5/30/2019,36
3102,China,5/17/2019,35
3103,Peru,5/17/2019,22
3104,Brazil,5/1/2019,50
3105,Canada,5/9/2019,43
3106,Brazil,5/2/2019,36
3107,France,5/10/2019,31
3108,Albania,5/20/2019,43
3109,Indonesia,5/18/2019,25
3110,Philippines,5/6/2019,27
3111,United States,5/4/2019,46
3112,China,5/30/2019,20
3113,Indonesia,5/14/2019,42
3114,Russia,5/17/2019,32
3115,Ukraine,5/29/2019,43
3116,Thailand,5/4/2019,30
3117,Tunisia,5/7/2019,34
3118,Indonesia,5/13/2019,36
3119,Brazil,5/11/2019,35
3120,Ethiopia,5/28/2019,25
3121,Vietnam,5/21/2019,33
3122,China,5/11/2019,49
3123,China,5/18/2019,21
3124,Sweden,5/9/2019,23
3125,Laos,5/11/2019,33
3126,Russia,5/8/2019,37
3127,Nigeria,5/1/2019,41
3128,Sweden,5/10/2019,26
3129,Ireland,5/8/2019,39
3130,United States,5/11/2019,47
3131,Brazil,5/28/2019,18
3132,Syria,5/1/2019,22
3133,Austria,5/1/2019,25
3134,Indonesia,5/8/2019,25
3135,Russia,5/20/2019,30
3136,Indonesia,5/22/2019,49
3137,China,5/20/2019,44
3138,China,5/28/2019,33
3139,Thailand,5/25/2019,39
3140,Indonesia,5/27/2019,34
3141,Russia,5/24/2019,29
3142,Pakistan,5/8/2019,46
3143,Azerbaijan,5/11/2019,29
3144,Philippines,5/14/2019,37
3145,Brazil,5/7/2019,36
3146,Portugal,5/27/2019,19
3147,Canada,5/28/2019,37
3148,Malaysia,5/22/2019,49
3149,Indonesia,5/4/2019,44
3150,Indonesia,5/24/2019,26
3151,Czech Republic,5/8/2019,27
3152,China,5/30/2019,30
3153,Indonesia,5/10/2019,41
3154,Cuba,5/1/2019,50
3155,Indonesia,5/14/2019,19
3156,Mongolia,5/5/2019,35
3157,Brazil,5/7/2019,31
3158,Czech Republic,5/23/2019,41
3159,France,5/10/2019,29
3160,Argentina,5/14/2019,36
3161,Indonesia,5/28/2019,24
3162,Peru,5/30/2019,22
3163,Macedonia,5/4/2019,27
3164,Philippines,5/22/2019,48
3165,France,5/29/2019,20
3166,China,5/9/2019,47
3167,Sweden,5/18/2019,20
3168,Indonesia,5/23/2019,48
3169,Philippines,5/25/2019,48
3170,Colombia,5/1/2019,31
3171,United States,5/9/2019,48
3172,Indonesia,5/25/2019,21
3173,Sudan,5/12/2019,25
3174,China,5/13/2019,30
3175,Yemen,5/30/2019,44
3176,Poland,5/17/2019,25
3177,Czech Republic,5/29/2019,46
3178,Argentina,5/13/2019,44
3179,China,5/28/2019,26
3180,Peru,5/21/2019,40
3181,China,5/20/2019,41
3182,United States,5/12/2019,26
3183,Poland,5/27/2019,25
3184,Indonesia,5/20/2019,46
3185,Portugal,5/18/2019,32
3186,China,5/24/2019,19
3187,Sweden,5/14/2019,42
3188,South Africa,5/22/2019,45
3189,Philippines,5/10/2019,30
3190,Philippines,5/1/2019,21
3191,Morocco,5/5/2019,30
3192,Czech Republic,5/2/2019,41
3193,Poland,5/11/2019,37
3194,Brazil,5/30/2019,18
3195,Czech Republic,5/18/2019,46
3196,Peru,5/14/2019,23
3197,Indonesia,5/24/2019,30
3198,China,5/15/2019,31
3199,China,5/15/2019,21
3200,Serbia,5/1/2019,35
3201,Kazakhstan,5/30/2019,36
3202,China,5/17/2019,35
3203,Peru,5/17/2019,22
3204,Brazil,5/1/2019,50
3205,Canada,5/9/2019,43
3206,Brazil,5/2/2019,36
3207,France,5/10/2019,31
3208,Albania,5/20/2019,43
3209,Indonesia,5/18/2019,25
3210,Philippines,5/6/2019,27
3211,United States,5/4/2019,46
3212,China,5/30/2019,20
3213,Indonesia,5/14/2019,42
3214,Russia,5/17/2019,32
3215,Ukraine,5/29/2019,43
3216,Thailand,5/4/2019,30
3217,Tunisia,5/7/2019,34
3218,Indonesia,5/13/2019,36
3219,Brazil,5/11/2019,35
3220,Ethiopia,5/28/2019,25
3221,Vietnam,5/21/2019,33
3222,China,5/11/2019,49
3223,China,5/18/2019,21
3224,Sweden,5/9/2019,23
3225,Laos,5/11/2019,33
3226,Russia,5/8/2019,37
3227,Nigeria,5/1/2019,41
3228,Sweden,5/10/2019,26
3229,Ireland,5/8/2019,39
3230,United States,5/11/2019,47
3231,Brazil,5/28/2019,18
3232,Syria,5/1/2019,22
3233,Austria,5/1/2019,25
3234,Indonesia,5/8/2019,25
3235,Russia,5/20/2019,30
3236,Indonesia,5/22/2019,49
3237,China,5/20/2019,44
3238,China,5/28/2019,33
3239,Thailand,5/25/2019,39
3240,Indonesia,5/27/2019,34
3241,Russia,5/24/2019,29
3242,Pakistan,5/8/2019,46
3243,Azerbaijan,5/11/2019,29
3244,Philippines,5/14/2019,37
3245,Brazil,5/7/2019,36
3246,Portugal,5/27/2019,19
3247,Canada,5/28/2019,37
3248,Malaysia,5/22/2019,49
3249,Indonesia,5/4/2019,44
3250,Indonesia,5/24/2019,26
3251,Czech Republic,5/8/2019,27
3252,China,5/30/2019,30
3253,Indonesia,5/10/2019,41
3254,Cuba,5/1/2019,50
3255,Indonesia,5/14/2019,19
3256,Mongolia,5/5/2019,35
3257,Brazil,5/7/2019,31
3258,Czech Republic,5/23/2019,41
3259,France,5/10/2019,29
3260,Argentina,5/14/2019,36
3261,Indonesia,5/28/2019,24
3262,Peru,5/30/2019,22
3263,Macedonia,5/4/2019,27
3264,Philippines,5/22/2019,48
3265,France,5/29/2019,20
3266,China,5/9/2019,47
3267,Sweden,5/18/2019,20
3268,Indonesia,5/23/2019,48
3269,Philippines,5/25/2019,48
3270,Colombia,5/1/2019,31
3271,United States,5/9/2019,48
3272,Indonesia,5/25/2019,21
3273,Sudan,5/12/2019,25
3274,China,5/13/2019,30
3275,Yemen,5/30/2019,44
3276,Poland,5/17/2019,25
3277,Czech Republic,5/29/2019,46
3278,Argentina,5/13/2019,44
3279,China,5/28/2019,26
3280,Peru,5/21/2019,40
3281,China,5/20/2019,41
3282,United States,5/12/2019,26
3283,Poland,5/27/2019,25
3284,Indonesia,5/20/2019,46
3285,Portugal,5/18/2019,32
3286,China,5/24/2019,19
3287,Sweden,5/14/2019,42
3288,South Africa,5/22/2019,45
3289,Philippines,5/10/2019,30
3290,Philippines,5/1/2019,21
3291,Morocco,5/5/2019,30
3292,Czech Republic,5/2/2019,41
3293,Poland,5/11/2019,37
3294,Brazil,5/30/2019,18
3295,Czech Republic,5/18/2019,46
3296,Peru,5/14/2019,23
3297,Indonesia,5/24/2019,30
3298,China,5/15/2019,31
3299,China,5/15/2019,21
3300,Serbia,5/1/2019,35
3301,Kazakhstan,5/30/2019,36
3302,China,5/17/2019,35
3303,Peru,5/17/2019,22
3304,Brazil,5/1/2019,50
3305,Canada,5/9/2019,43
3306,Brazil,5/2/2019,36
3307,France,5/10/2019,31
3308,Albania,5/20/2019,43
3309,Indonesia,5/18/2019,25
3310,Philippines,5/6/2019,27
3311,United States,5/4/2019,46
3312,China,5/30/2019,20
3313,Indonesia,5/14/2019,42
3314,Russia,5/17/2019,32
3315,Ukraine,5/29/2019,43
3316,Thailand,5/4/2019,30
3317,Tunisia,5/7/2019,34
3318,Indonesia,5/13/2019,36
3319,Brazil,5/11/2019,35
3320,Ethiopia,5/28/2019,25
3321,Vietnam,5/21/2019,33
3322,China,5/11/2019,49
3323,China,5/18/2019,21
3324,Sweden,5/9/2019,23
3325,Laos,5/11/2019,33
3326,Russia,5/8/2019,37
3327,Nigeria,5/1/2019,41
3328,Sweden,5/10/2019,26
3329,Ireland,5/8/2019,39
3330,United States,5/11/2019,47
3331,Brazil,5/28/2019,18
3332,Syria,5/1/2019,22
3333,Austria,5/1/2019,25
3334,Indonesia,5/8/2019,25
3335,Russia,5/20/2019,30
3336,Indonesia,5/22/2019,49
3337,China,5/20/2019,44
3338,China,5/28/2019,33
3339,Thailand,5/25/2019,39
3340,Indonesia,5/27/2019,34
3341,Russia,5/24/2019,29
3342,Pakistan,5/8/2019,46
3343,Azerbaijan,5/11/2019,29
3344,Philippines,5/14/2019,37
3345,Brazil,5/7/2019,36
3346,Portugal,5/27/2019,19
3347,Canada,5/28/2019,37
3348,Malaysia,5/22/2019,49
3349,Indonesia,5/4/2019,44
3350,Indonesia,5/24/2019,26
3351,Czech Republic,5/8/2019,27
3352,China,5/30/2019,30
3353,Indonesia,5/10/2019,41
3354,Cuba,5/1/2019,50
3355,Indonesia,5/14/2019,19
3356,Mongolia,5/5/2019,35
3357,Brazil,5/7/2019,31
3358,Czech Republic,5/23/2019,41
3359,France,5/10/2019,29
3360,Argentina,5/14/2019,36
3361,Indonesia,5/28/2019,24
3362,Peru,5/30/2019,22
3363,Macedonia,5/4/2019,27
3364,Philippines,5/22/2019,48
3365,France,5/29/2019,20
3366,China,5/9/2019,47
3367,Sweden,5/18/2019,20
3368,Indonesia,5/23/2019,48
3369,Philippines,5/25/2019,48
3370,Colombia,5/1/2019,31
3371,United States,5/9/2019,48
3372,Indonesia,5/25/2019,21
3373,Sudan,5/12/2019,25
3374,China,5/13/2019,30
3375,Yemen,5/30/2019,44
3376,Poland,5/17/2019,25
3377,Czech Republic,5/29/2019,46
3378,Argentina,5/13/2019,44
3379,China,5/28/2019,26
3380,Peru,5/21/2019,40
3381,China,5/20/2019,41
3382,United States,5/12/2019,26
3383,Poland,5/27/2019,25
3384,Indonesia,5/20/2019,46
3385,Portugal,5/18/2019,32
3386,China,5/24/2019,19
3387,Sweden,5/14/2019,42
3388,South Africa,5/22/2019,45
3389,Philippines,5/10/2019,30
3390,Philippines,5/1/2019,21
3391,Morocco,5/5/2019,30
3392,Czech Republic,5/2/2019,41
3393,Poland,5/11/2019,37
3394,Brazil,5/30/2019,18
3395,Czech Republic,5/18/2019,46
3396,Peru,5/14/2019,23
3397,Indonesia,5/24/2019,30
3398,China,5/15/2019,31
3399,China,5/15/2019,21
3400,Serbia,5/1/2019,35
3401,Bulgaria,6/26/2019,47
3402,Philippines,6/6/2019,24
3403,Russia,6/3/2019,27
3404,Indonesia,6/16/2019,18
3405,United States,6/17/2019,50
3406,Indonesia,6/19/2019,27
3407,Ukraine,6/13/2019,21
3408,China,6/12/2019,30
3409,China,6/14/2019,43
3410,China,6/20/2019,45
3411,Czech Republic,6/24/2019,36
3412,China,6/11/2019,18
3413,Ethiopia,6/22/2019,21
3414,China,6/2/2019,50
3415,Honduras,6/12/2019,24
3416,Nigeria,6/6/2019,40
3417,China,6/21/2019,19
3418,China,6/24/2019,32
3419,Japan,6/8/2019,22
3420,Vietnam,6/14/2019,31
3421,Philippines,6/7/2019,19
3422,China,6/13/2019,31
3423,Russia,6/20/2019,38
3424,Peru,6/24/2019,44
3425,France,6/5/2019,37
3426,Sweden,6/24/2019,22
3427,Indonesia,6/6/2019,33
3428,Finland,6/22/2019,47
3429,Bosnia and Herzegovina,6/6/2019,26
3430,China,6/20/2019,50
3431,Thailand,6/20/2019,35
3432,Philippines,6/9/2019,50
3433,Portugal,6/12/2019,25
3434,China,6/26/2019,45
3435,Mauritius,6/13/2019,20
3436,Cuba,6/8/2019,37
